stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
358,N358,Freret at Jefferson,JEFFERSON AVE & LA SALLE ST,29.935111,-90.111341,,,,,0
359,N359,Freret at Soniat,FRERET ST & DUFOSSAT ST,29.93495,-90.10935,,,,,0
360,N360,Freret at Upperline,UPPERLINE ST & MARLBOROUGH GATE PL,29.934834,-90.107369,,,,,0
361,N361,Freret at Cadiz,FRERET ST & CADIZ ST,29.935018,-90.105446,,,,,0
363,N363,Freret at Milan,FRERET ST & GENERAL PERSHING ST,29.935381,-90.100687,,,,,0
364,N364,Freret at Peniston,FRERET ST & GENERAL TAYLOR ST,29.935646,-90.098013,,,,,0
365,N365,Freret at Louisiana,FRERET ST & DELACHAISE ST,29.936253,-90.095553,,,,,0
366,N366,LaSalle at Louisiana,LASALLE ST & LOUISIANA AVE,29.935845,-90.093876,,,,,0
367,N367,LaSalle at Seventh Street,LASALLE ST & 7TH ST,29.936656,-90.092271,,,,,0
368,N368,LaSalle at Washington,LASALLE STREET & 6TH ST,29.937408,-90.090962,,,,,0
369,N369,LaSalle at Third Street,LASALLE ST & 3RD ST,29.938321,-90.089265,,,,,0
370,N370,LaSalle at First Street,1st St & La Salle St,29.939091,-90.087537,,,,,0
371,N371,Simon Bolivar at Jackson,SIMON BOLIVAR AVE & LOYOLA AVE,29.938899,-90.084894,,,,,0
372,N372,Jackson at S. Saratoga,JACKSON AVE & S SARATOGA ST,29.938334,-90.084314,,,,,0
380,N380,Canal at University Place,CANAL ST & N RAMPART ST,29.95498,-90.072134,,,,,0
384,N384,Jackson at Danneel,JACKSON AVE & ORETHA C HALEY BLVD,29.937625,-90.083532,,,,,0
385,N385,Jackson at Simon Bolivar,SIMON BOLIVAR AVE & JOSEPHINE ST,29.938958,-90.084681,,,,,0
388,N388,Simon Bolivar at First Street,FIRST ST & SIMON BOLIVAR AVE,29.93935,-90.087452,,,,,0
389,N389,LaSalle at Third Street,LA SALLE ST & THIRD ST,29.938647,-90.089262,,,,,0
390,N390,LaSalle at Washington,LA SALLE ST & FOURTH ST,29.937738,-90.090863,,,,,0
391,N391,LaSalle at Seventh Street,LA SALLE ST & 6TH ST PKY,29.93652,-90.093021,,,,,0
392,N392,Freret at Louisiana,FRERET ST & LOUISIANA AVE,29.936307,-90.095798,,,,,0
393,N393,Freret at Peniston,PENISTON ST & FRERET ST,29.935807,-90.097785,,,,,0
394,N394,Freret at Milan,MILAN ST & FRERET ST,29.935511,-90.100444,,,,,0
395,N395,Freret at Napoleon,NAPOLEON AVE & LA SALLE ST,29.935153,-90.103141,,,,,0
396,N396,Freret at Cadiz,CADIZ ST & FRERET ST,29.935141,-90.105218,,,,,0
397,N397,Freret at Upperline,UPPERLINE ST & FRERET ST,29.934982,-90.107147,,,,,0
398,N398,Freret at Soniat,SONIAT ST & FRERET ST,29.935038,-90.109229,,,,,0
399,N399,Freret at Jefferson,JEFFERSON AVE & FRERET ST,29.935228,-90.111038,,,,,0
400,N400,Freret at Octavia,OCTAVIA ST & FRERET ST,29.935459,-90.112142,,,,,0
401,N401,Freret at Nashville,NASHVILLE AVE & FRERET ST,29.935944,-90.114372,,,,,0
402,N402,Freret at State Street,STATE ST & FRERET ST,29.936396,-90.115862,,,,,0
403,N403,Freret at Calhoun,CALHOUN ST & FRERET ST,29.937374,-90.118261,,,,,0
404,N404,Freret at Loyola/Tulane,MCALISTER PL & FRERET ST,29.938534,-90.120436,,,,,0
405,N405,Freret at Audubon Place,FRERET ST & NEWCOMB BLVD,29.940132,-90.12335,,,,,0
406,N406,S. Claiborne at Carrollton,UNNAMED ST & S CLAIBORNE AVE,29.955463,-90.119982,,,,,0
407,N407,S. Claiborne at Fern,S CLAIBORNE AVE & FERN ST,29.95449,-90.119104,,,,,0
408,N408,S. Claiborne at Adams,S CLAIBORNE AVE & ADAMS ST,29.953205,-90.117488,,,,,0
409,N409,S. Claiborne at Broadway,S CLAIBORNE AVE & BROADWAY ST,29.950981,-90.116245,,,,,0
410,N410,S. Claiborne at Audubon Blvd,AUDUBON BLVD & S CLAIBORNE AVE,29.948983,-90.115405,,,,,0
411,N411,S. Claiborne at Versailles Blvd,S CLAIBORNE AVE & VERSAILLES BLVD,29.94805,-90.11498,,,,,0
412,N412,S. Claiborne at Calhoun,S CLAIBORNE AVE & CALHOUN ST,29.945868,-90.114075,,,,,0
413,N413,S. Claiborne at State,STATE ST & S CLAIBORNE AVE,29.944463,-90.113466,,,,,0
414,N414,S. Claiborne at Nashville,NASHVILLE AVE & S CLAIBORNE AVE,29.942718,-90.112226,,,,,0
415,N415,S. Claiborne at Jefferson,S CLAIBORNE AVE & JEFFERSON AVE,29.941291,-90.109748,,,,,0
416,N416,S. Claiborne at Robert,S CLAIBORNE AVE & ROBERT ST,29.940423,-90.108213,,,,,0
417,N417,S. Claiborne at Cadiz,S CLAIBORNE AVE & CADIZ ST,29.939815,-90.105936,,,,,0
418,N418,S. Claiborne at Napoleon,S CLAIBORNE AVE & JENA ST,29.939977,-90.103681,,,,,0
419,N419,S. Claiborne at General Pershing,S CLAIBORNE AVE & GENERAL PERSHING ST,29.940086,-90.102286,,,,,0
420,N420,S. Claiborne at General Taylor,S CLAIBORNE AVE & GENERAL TAYLOR ST,29.940266,-90.099994,,,,,0
421,N421,S. Claiborne at Louisiana,S CLAIBORNE AVE & LOUISIANA AVE PKY,29.940823,-90.09757,,,,,0
422,N422,S. Claiborne at Toledano,TOLEDANO ST & WILLOW ST,29.94122,-90.096349,,,,,0
424,N424,S. Claiborne at Third Street,3RD ST & WILLOW ST,29.943174,-90.092862,,,,,0
425,N425,S. Claiborne at First Street,1ST ST & WILLOW ST,29.944088,-90.091195,,,,,0
426,N426,S. Claiborne at Jackson,S CLAIBORNE AVE & JACKSON AVE,29.944838,-90.089989,,,,,0
427,N427,S. Claiborne at Felicity,,29.945883,-90.088508,,,,,0
428,N428,M L King at Clara,MARTIN LUTHER KING JR BLVD & MAGNOLIA ST,29.945464,-90.086519,,,,,0
429,N429,M L King at Robertson,S ROBERTSON ST & MARTIN LUTHER KING JR BLVD,29.944414,-90.085301,,,,,0
430,N430,M L King at LaSalle,MARTIN LUTHER KING JR BLVD & FRERET ST,29.943511,-90.083705,,,,,0
431,N431,M L King at Simon Bolivar,SIMON BOLIVAR AVE & MARTIN LUTHER KING JR BLVD,29.942437,-90.081748,,,,,0
435,N435,Poydras at Loyola,POYDRAS ST & S RAMPART ST,29.950864,-90.075384,,,,,0
436,N436,Loyola at Perdido,LOYOLA AVE & S RAMPART ST,29.951945,-90.075474,,,,,0
437,N437,S. Claiborne at Poydras,S CLAIBORNE AVE & LAFAYETTE ST,29.953233,-90.08265,,,,,0
438,N438,Poydras near Superdome,POYDRAS ST & CLARA ST,29.952521,-90.080671,,,,,0
439,N439,Poydras at Freret,POYDRAS ST & FRERET ST,29.952175,-90.079825,,,,,0
440,N440,Poydras at S. Peters,POYDRAS ST & S PETERS ST,29.948674,-90.065842,,,,,0
441,N441,Poydras at Loyola,LOYOLA AVE & LAFAYETTE ST,29.95073,-90.076074,,,,,0
442,N442,Poydras at S. Rampart,POYDRAS ST & LOYOLA AVE,29.950429,-90.075165,,,,,0
443,N443,Poydras at Baronne,BARONNE ST & PERDIDO ST,29.950289,-90.073079,,,,,0
444,N444,Loyola at Howard,LOYOLA AVE & HOWARD AVE,29.945829,-90.076903,,,,,0
445,N445,Loyola at Tulane,LOYOLA AVE & TULANE AVE,29.954333,-90.074706,,,,,0
446,N446,S. Rampart at Canal,S RAMPART ST & CANAL ST,29.955589,-90.072967,,,,,0
447,N447,Perdido at Loyola,PERDIDO ST & LOYOLA AVE,29.952106,-90.075382,,,,,0
449,N449,Loyola at Girod,GIROD ST & LOYOLA AVE,29.948723,-90.076537,,,,,0
450,N450,Loyola at Howard,LOYOLA AVE & HOWARD AVE,29.946349,-90.07725,,,,,0
452,N452,Simon Bolivar at Erato,SIMON BOLIVAR AVE & CLIO ST,29.944007,-90.080535,,,,,0
453,N453,Simon Bolivar at M L King,MARTIN LUTHER KING JR BLVD & S LIBERTY ST,29.942673,-90.081487,,,,,0
454,N454,M L King at LaSalle,MARTIN LUTHER KING JR BLVD & S LIBERTY ST,29.943703,-90.083392,,,,,0
455,N455,M L King at S. Robertson,MARTIN LUTHER KING JR BLVD & S ROBERTSON ST,29.944558,-90.084957,,,,,0
456,N456,M L King at S. Claiborne,MARTIN LUTHER KING JR BLVD & S CLAIBORNE AVE,29.946391,-90.088856,,,,,0
457,N457,Poydras at Carondelet,POYDRAS ST & ST CHARLES AVE,29.949982,-90.071649,,,,,0
458,N458,Poydras at Baronne,POYDRAS ST & CARROLL ST,29.950269,-90.072919,,,,,0
460,N460,Poydras at S. Liberty,S LIBERTY & POYDRAS ST,29.951231,-90.077741,,,,,0
461,N461,Poydras at S. Robertson,POYDRAS ST & S ROBERTSON ST,29.952378,-90.079555,,,,,0
463,N463,S Claiborne at M L King,MARTIN LUTHER KING JR BLVD & S CLAIBORNE AVE,29.946669,-90.088582,,,,,0
464,N464,S. Claiborne at Jackson,JACKSON AVE & S CLAIBORNE AVE,29.945329,-90.090105,,,,,0
465,N465,S. Claiborne at First Street,1ST ST & S CLAIBORNE AVE,29.944603,-90.091353,,,,,0
466,N466,S. Claiborne at Third Street,3RD ST & S CLAIBORNE AVE,29.943697,-90.092987,,,,,0
467,N467,S. Claiborne at Washington,WASHINGTON AVE & S CLAIBORNE AVE,29.942779,-90.094647,,,,,0
468,N468,S. Claiborne at Toledano,TOLEDANO ST & S CLAIBORNE AVE,29.941916,-90.096126,,,,,0
469,N469,S. Claiborne at Louisiana,LOUISIANA AVENUE PKWY & LOUISIANA AVE,29.941315,-90.097505,,,,,0
470,N470,S. Claiborne at General Taylor,GENERAL TAYLOR ST & S CLAIBORNE AVE,29.940776,-90.09987,,,,,0
472,N472,S. Claiborne at Cadiz,CADIZ ST & S CLAIBORNE AVE,29.940278,-90.105775,,,,,0
473,N473,S. Claiborne at Robert,ROBERT ST & S CLAIBORNE AVE,29.940832,-90.108095,,,,,0
474,N474,S. Claiborne at Jefferson,S CLAIBORNE AVE & JEFFERSON AVE,29.941657,-90.109318,,,,,0
475,N475,S. Claiborne at Nashville,NASHVILLE AVE & S CLAIBORNE AVE,29.943008,-90.111725,,,,,0
476,N476,S. Claiborne at State,STATE STREET DR & S CLAIBORNE AVE,29.944498,-90.112945,,,,,0
477,N477,S. Claiborne at Calhoun,CALHOUN ST & S CLAIBORNE AVE,29.946287,-90.113644,,,,,0
478,N478,S. Claiborne at Versailles Blvd,S CLAIBORNE AVE & VERSAILLES BLVD,29.947816,-90.114288,,,,,0
479,N479,S. Claiborne at Audubon Blvd,S CLAIBORNE AVE & VERSAILLES BLVD,29.949174,-90.114873,,,,,0
480,N480,S. Claiborne at Broadway,BROADWAY ST & MOBILE ST,29.951168,-90.115738,,,,,0
481,N481,S. Claiborne at Adams,ADAMS ST & NELSON ST,29.953378,-90.116991,,,,,0
482,N482,S. Claiborne at Fern,FERN ST & NELSON ST,29.95469,-90.118627,,,,,0
503,N503,O'Keefe at Girod,GIROD ST & O'KEEFE AVE,29.948037,-90.074786,,,,,0
505,N505,S. Broad at Overpass,S BROAD ST & EUPHROSINE ST,29.957105,-90.094783,,,,,0
525,N525,Magazine at Walnut,WALNUT ST & MAGAZINE ST,29.927203,-90.132663,,,,,0
526,N526,Broadway at Camp,BROADWAY ST & CAMP ST,29.929003,-90.133478,,,,,0
527,N527,Broadway at Coliseum,BROADWAY ST & COLISEUM ST,29.930559,-90.132227,,,,,0
528,N528,Broadway at Garfield,GARFIELD ST & BROADWAY ST,29.93364,-90.129812,,,,,0
529,N529,Broadway at Benjamin,BENJAMIN ST & BROADWAY ST,29.93519,-90.128592,,,,,0
530,N530,Broadway at St Charles,BROADWAY ST & SAINT CHARLES AVE,29.937509,-90.126959,,,,,0
546,N546,Broadway at Prytania,BROADWAY ST & PITT ST,29.932108,-90.131023,,,,,0
563,N563,Broadway at Benjamin,BROADWAY ST & HURST ST,29.934967,-90.128542,,,,,0
564,N564,Broadway at Garfield,BROADWAY ST & PITT ST,29.933426,-90.129778,,,,,0
565,N565,Broadway at Prytania,BROADWAY ST & PRYTANIA ST,29.931911,-90.130985,,,,,0
566,N566,Broadway at Coliseum,BROADWAY ST & COLISEUM ST,29.93039,-90.132204,,,,,0
567,N567,Broadway at Camp,BROADWAY ST & LEAKE AVE,29.928869,-90.133327,,,,,0
568,N568,Magazine at Walnut,MAGAZINE ST & WALNUT ST,29.927158,-90.132489,,,,,0
570,N570,Pontchartrain at Country Club,PONTCHARTRAIN BLVD & OAKLAND DR,29.979857,-90.11346,,,,,0
571,N571,Pontchartrain Blvd. at Last,PONTCHARTRAIN BLVD & LAST ST,29.977156,-90.112595,,,,,0
572,N572,Hollygrove at Quince,HOLLYGROVE ST & UNNAMED ST,29.976609,-90.112494,,,,,0
573,N573,Quince at General Ogden,GENERAL OGDEN ST & PONTCHARTRAIN BLVD,29.975556,-90.112145,,,,,0
574,N574,Pontchartrain Blvd. at Monroe,PONTCHARTRAIN BLVD & MONROE ST,29.973442,-90.111352,,,,,0
575,N575,Monroe at Marks,MONROE ST & FERN CT,29.972245,-90.112624,,,,,0
588,N588,Monroe at Airline,MONROE ST & AIRLINE HWY,29.971295,-90.113526,,,,,0
589,N589,Tulane at S. Carrollton,S CARROLLTON AVE & TULANE AVE,29.969059,-90.106687,,,,,0
590,N590,S. Carrollton at Dixon,S CARROLLTON AVE & RAMP,29.96741,-90.108449,,,,,0
591,N591,Washington at S. Carrollton,WASHINGTON AVE & SHORT ST,29.964873,-90.109388,,,,,0
592,N592,Washington at Fern,WASHINGTON AVE & FERN ST,29.964256,-90.108683,,,,,0
593,N593,Washington at Pine,WASHINGTON AVE & LOWERLINE ST,29.963154,-90.107455,,,,,0
594,N594,Washington at S. Telemachus,WASHINGTON AVE & UNNAMED ST,29.961419,-90.106096,,,,,0
595,N595,Washington at S. Genois,WASHINGTON AVE & S GENOIS ST,29.960217,-90.105489,,,,,0
596,N596,Washington at S. Jeff Davis,WASHINGTON AVE & S JEFFERSON DAVIS PKWY,29.958095,-90.104435,,,,,0
597,N597,Washington at S. Rendon,WASHINGTON AVE & EARHART BLVD,29.95644,-90.103635,,,,,0
598,N598,Washington at S. Salcedo,S SALCEDO ST & MARTIN LUTHER KING JR BLVD,29.954666,-90.102775,,,,,0
599,N599,Washington at Dupre,WASHINGTON AVE & EVE ST,29.952587,-90.101755,,,,,0
600,N600,Washington at S.Broad,WASHINGTON AVE & EDEN ST,29.950955,-90.100903,,,,,0
601,N601,Washington at S. Rocheblave,TOLEDANO ST & S ROCHEBLAVE ST,29.9485,-90.099757,,,,,0
602,N602,Washington at S. Galvez,WASHINGTON AVE & S GALVEZ ST,29.946573,-90.09767,,,,,0
603,N603,Washington at S. Prieur,WASHINGTON AVE & S JOHNSON ST,29.944987,-90.096485,,,,,0
604,N604,Washington at S. Derbigny,WASHINGTON AVE & S DERBIGNY ST,29.943463,-90.095393,,,,,0
605,N605,Washington at S. Claiborne,WASHINGTON AVE & S CLAIBORNE AVE,29.9427,-90.094835,,,,,0
606,N606,Washington at Magnolia,WASHINGTON AVE & CLARA ST,29.940068,-90.092898,,,,,0
607,N607,Washington at Freret,WASHINGTON AVE & FRERET ST,29.938572,-90.091708,,,,,0
608,N608,Washington at LaSalle,WASHINGTON AVE & FRERET ST,29.937691,-90.091094,,,,,0
609,N609,Washington at Loyola,WASHINGTON AVE & LOYOLA AVE,29.935914,-90.089762,,,,,0
610,N610,Loyola at Seventh Street,LOYOLA AVE & SEVENTH ST,29.934795,-90.091745,,,,,0
611,N611,Loyola at Louisiana,LOYOLA AVE & FRANKLIN CT,29.933838,-90.093968,,,,,0
612,N612,Louisiana at Danneel,LOUISIANA AVE & DANNEEL ST,29.931999,-90.093387,,,,,0
613,N613,Louisiana at Baronne,LOUISIANA AVE & BARONNE ST,29.930225,-90.092542,,,,,0
615,N615,Louisiana at Prytania,LOUISIANA AVE & PRYTANIA ST,29.926989,-90.090956,,,,,0
616,N616,Louisiana at Magazine,MAGAZINE ST & LOUISIANA AVE,29.922992,-90.089129,,,,,0
618,N618,Louisiana at Annunciation,LOUISIANA AVE & ANNUNCIATION ST,29.920221,-90.087679,,,,,0
619,N619,Louisiana at Tchoupitoulas,LOUISIANA AVE & CHIPPEWA ST,29.918482,-90.086547,,,,,0
620,N620,Louisiana at Annunciation,LOUISIANA AVE & CHIPPEWA ST,29.920172,-90.087386,,,,,0
622,N622,Louisiana at Magazine,LOUISIANA AVE & MAGAZINE ST,29.922931,-90.088714,,,,,0
623,N623,Louisiana at Prytania,PRYTANIA ST & TOLEDANO ST,29.926846,-90.090593,,,,,0
624,N624,Louisiana at St Charles,ST CHARLES AVE & TOLEDANO ST,29.928182,-90.091184,,,,,0
625,N625,Louisiana at Baronne,LOUISIANA AVE & CARONDELET ST,29.930113,-90.092191,,,,,0
626,N626,Louisiana at Danneel,LOUISIANA AVE & DRYADES ST,29.931897,-90.093039,,,,,0
627,N627,Louisiana at Loyola,LOYOLA AVE & FRANKLIN CT,29.933676,-90.093884,,,,,0
628,N628,Loyola at Seventh Street,LOYOLA AVE & SEVENTH ST,29.934552,-90.091816,,,,,0
629,N629,Loyola at Washington,LOYOLA AVE & WASHINGTON AVE,29.935788,-90.089616,,,,,0
630,N630,Washington at LaSalle,WASHINGTON AVE & S LIBERTY ST,29.937526,-90.090723,,,,,0
631,N631,Washington at Freret,WASHINGTON AVE & FRERET ST,29.938663,-90.091543,,,,,0
632,N632,Washington at Magnolia,MAGNOLIA ST & FOURTH ST,29.940028,-90.092588,,,,,0
633,N633,Washington at S. Claiborne,WASHINGTON AVE & WILLOW ST,29.942311,-90.094332,,,,,0
634,N634,Washington at S. Derbigny,WASHINGTON AVE & S DERBIGNY ST,29.943413,-90.095155,,,,,0
635,N635,Washington at S. Prieur,WASHINGTON AVE & S ROMAN ST,29.944912,-90.096275,,,,,0
636,N636,Washington at S. Galvez,WASHINGTON AVE & S JOHNSON ST,29.946343,-90.097338,,,,,0
637,N637,Washington at S. Rocheblave,WASHINGTON AVE & S TONTI ST,29.948663,-90.099031,,,,,0
638,N638,Washington at S.Broad,S BROAD AVE & FOURTH ST,29.950804,-90.100456,,,,,0
639,N639,Washington at Eve,WASHINGTON AVE & S DUPRE ST,29.952435,-90.101226,,,,,0
640,N640,Washington at S. Salcedo,WASHINGTON AVE & S SALCEDO ST,29.954814,-90.10255,,,,,0
641,N641,Washington at Earhart,EARHART BLVD & UNNAMED ST,29.956962,-90.103598,,,,,0
642,N642,Washington at S. Jeff Davis,S JEFFERSON DAVIS PKY & UNNAMED ST,29.957861,-90.103967,,,,,0
643,N643,Washington at Genois,WASHINGTON AVE & UNNAMED ST,29.960325,-90.105197,,,,,0
644,N644,Washington at S.Telemachus,WASHINGTON AVE & S GENOIS ST,29.961476,-90.10579,,,,,0
645,N645,Washington at Pine,PINE ST & WASHINGTON AVE,29.963199,-90.107166,,,,,0
646,N646,Washington at Fern,WASHINGTON AVE & LOWERLINE ST,29.964349,-90.108411,,,,,0
647,N647,Palmetto at S. Carrollton,DREXEL DR & SHORT ST,29.965845,-90.109558,,,,,0
648,N648,Tulane at S. Carrollton,TULANE AVE & AIRLINE HWY,29.969436,-90.107083,,,,,0
649,N649,Monroe at Mark,MONROE ST & PEACH ST,29.972026,-90.112655,,,,,0
650,N650,Monroe at Pontchartrain,HEATON ST & EAGLE ST,29.973749,-90.111251,,,,,0
651,N651,Pontchartrain at General Ogden,QUINCE ST & GENERAL OGDEN ST,29.975683,-90.112011,,,,,0
652,N652,Quince at Hollygrove,HOLLYGROVE ST & QUINCE ST,29.976211,-90.112657,,,,,0
653,N653,M L King at Claiborne (Farside),MARTIN LUTHER KING JR BLVD & S CLAIBORNE AVE,29.94669,-90.088671,,,,,0
654,N654,M L King at S. Roman,S ROMAN ST & THALIA ST,29.947545,-90.090222,,,,,0
655,N655,M L King at S. Galvez,S GALVEZ ST & THALIA ST,29.949251,-90.093187,,,,,0
656,N656,M L King at S. Tonti,MARTIN LUTHER KING JR BLVD & S TONTI ST,29.95013,-90.094822,,,,,0
658,N658,S. Dorgenois at Third St.,S DORGENOIS ST & SECOND ST,29.950528,-90.098059,,,,,0
659,N659,S. Broad at M L King,MARTIN LUTHER KING JR BLVD & S BROAD ST,29.951625,-90.09832,,,,,0
664,N664,M L King at S. Roman,MARTIN LUTHER KING JR BLVD & JOSEPHINE ST,29.947409,-90.090638,,,,,0
665,N665,M L King at S. Galvez,MARTIN LUTHER KING JR BLVD & S GALVEZ ST,29.94889,-90.093288,,,,,0
666,N666,M L King at Clara,MARTIN LUTHER KING JR BLVD & CLARA ST,29.945287,-90.086881,,,,,0
667,N667,S. Rampart at Gravier,S RAMPART ST & GRAVIER ST,29.953176,-90.07429,,,,,0
668,N668,Loyola at Poydras,POYDRAS ST & LOYOLA AVE,29.951058,-90.075911,,,,,0
669,N669,Palmetto at S. Carrollton,PALMETTO ST & DUBLIN AVE,29.965992,-90.110598,,,,,0
670,N670,S. Carrollton at Palm,PALM ST & DUBLIN ST,29.964655,-90.111376,,,,,0
671,N671,Palm at Cambronne,PALM ST & DANTE ST,29.966634,-90.113837,,,,,0
672,N672,Palm at Monroe,PALM ST & MONROE ST,29.968596,-90.116215,,,,,0
673,N673,Monroe at Olive,OLIVE ST & EAGLE ST,29.967297,-90.117884,,,,,0
674,N674,Monroe at Oleander,MONROE ST & FORSHEY ST,29.965893,-90.119385,,,,,0
675,N675,Monroe at Earhart Blvd.,MONROE ST & EARHART BLVD,29.964488,-90.120909,,,,,0
676,N676,Monroe at Pritchard,MONROE ST & EARHART BLVD,29.963773,-90.121689,,,,,0
677,N677,Leonidas at Apricot,LEONIDAS ST & APRICOT ST,29.962402,-90.121613,,,,,0
678,N678,Leonidas at Apple,LEONIDAS ST & APPLE ST,29.960996,-90.123122,,,,,0
679,N679,Leonidas at S. Claiborne,S CLAIBORNE AVE & LEONIDAS ST,29.959576,-90.124636,,,,,0
680,N680,Leonidas at Sycamore,LEONIDAS ST & S CLAIBORNE AVE,29.957956,-90.126434,,,,,0
681,N681,Leonidas at Spruce,LEONIDAS ST & PANOLA ST,29.956524,-90.127925,,,,,0
682,N682,Leonidas at Hickory,LEONIDAS ST & COHN ST,29.955096,-90.129436,,,,,0
683,N683,Leonidas at Birch,LEONIDAS ST & BIRCH ST,29.953699,-90.130951,,,,,0
684,N684,Leonidas at Willow,LEONIDAS ST & JEANNETTE ST,29.952279,-90.132487,,,,,0
685,N685,Willow at Cambronne,WILLOW ST & CAMBRONNE ST,29.95087,-90.130957,,,,,0
686,N686,Willow at S. Carrollton,S CARROLLTON AVE & WILLOW ST,29.948695,-90.128438,,,,,0
687,N687,S. Carrollton at Oak,OAK ST & DUBLIN ST,29.947465,-90.129743,,,,,0
688,N688,S. Carrollton at Freret,FRERET ST & DUBLIN ST,29.946042,-90.131257,,,,,0
689,N689,S. Carrollton at Maple,S CARROLLTON AVE & BURTHE ST,29.944638,-90.132783,,,,,0
691,N691,S. Carrollton at Maple,S CARROLLTON AVE & MAPLE ST,29.944272,-90.132659,,,,,0
692,N692,S. Carrollton at Freret,S CARROLLTON AVE & FRERET ST,29.945708,-90.131134,,,,,0
693,N693,S. Carrollton at Oak,S CARROLLTON AVE & ZIMPLE ST,29.94709,-90.129633,,,,,0
694,N694,Willow at Dublin,DUBLIN ST & JEANNETTE ST,29.949458,-90.129055,,,,,0
695,N695,Willow at Cambronne,CAMBRONNE ST & JEANNETTE ST,29.950848,-90.130759,,,,,0
696,N696,Willow at Leonidas,WILLOW ST & LEONIDAS ST,29.952263,-90.132446,,,,,0
697,N697,Leonidas at Birch,BIRCH ST & LEONIDAS ST,29.953475,-90.130974,,,,,0
698,N698,Leonidas at Hickory,,29.954893,-90.129466,,,,,0
699,N699,Leonidas at Spruce,,29.95631,-90.127944,,,,,0
700,N700,Leonidas at Sycamore,,29.957727,-90.126454,,,,,0
701,N701,Leonidas at S. Claiborne,Leonidas St & S Claiborne Ave,29.959131,-90.124924,,,,,0
702,N702,Leonidas at Apple,APPLE ST & LEONIDAS ST,29.960783,-90.123177,,,,,0
703,N703,Leonidas at Apricot,LEONIDAS ST & BELFAST ST,29.962214,-90.121644,,,,,0
704,N704,Leonidas at Pritchard Place,LEONIDAS ST & PRITCHARD PL,29.962922,-90.120887,,,,,0
705,N705,Monroe at Earhart,EARHART BLVD & MONROE ST,29.964176,-90.121094,,,,,0
706,N706,Monroe at Oleander,MONROE ST & OLEANDER ST,29.965699,-90.119422,,,,,0
707,N707,Monroe at Olive,,29.967107,-90.117931,,,,,0
708,N708,Monroe at Palm,MONROE ST & PALM ST,29.968507,-90.116438,,,,,0
709,N709,Monroe at Palmetto,MONROE ST & STROELITZ ST,29.969671,-90.115188,,,,,0
710,N710,Palmetto at Cambronne,PALMETTO ST & CAMBRONNE ST,29.967871,-90.112832,,,,,0
716,N716,S. Carrollton at S. Claiborne,S CARROLLTON AVE & UNNAMED ST,29.955649,-90.120533,,,,,0
717,N717,S. Carrollton at Nelson,S CARROLLTON AVE & S CLAIBORNE AVE,29.956605,-90.119575,,,,,0
718,N718,S. Carrollton at Belfast,S CARROLLTON AVE & FONTAINEBLEAU DR,29.957964,-90.118043,,,,,0
719,N719,S. Carrollton at Pritchard,S CARROLLTON AVE & WALMSLEY AVE,29.959373,-90.116506,,,,,0
720,N720,S. Carrollton at Earhart,S CARROLLTON AVE & EARHART BLVD,29.960773,-90.115006,,,,,0
722,N722,S. Carrollton at Pritchard Place,S CARROLLTON AVE & FIG ST,29.959724,-90.116649,,,,,0
723,N723,S. Carrollton at Belfast,S CARROLLTON AVE & APRICOT ST,29.958302,-90.11815,,,,,0
730,N730,S. Carrollton at Neron Place,S CARROLLTON AVE & S CLAIBORNE AVE,29.955321,-90.12134,,,,,0
731,N731,S. Carrollton at Forshey,S Carrollton Ave & Forshey St,29.962168,-90.113558,,,,,0
732,N732,S. Carrollton at Forshey,FORSHEY ST & DUBLIN ST,29.962562,-90.113604,,,,,0
733,N733,S. Carrollton at Washington,S CARROLLTON AVE & PALMETTO ST,29.965395,-90.11007,,,,,0
734,N734,S. Carrollton at Tulane,S CARROLLTON AVE & TULANE AVE,29.968766,-90.106479,,,,,0
735,N735,Tulane at S. Pierce,TULANE AVE & S CARROLLTON AVE,29.96806,-90.104726,,,,,0
736,N736,Tulane at S. Cortez,TULANE AVE & S CORTEZ ST,29.967109,-90.102566,,,,,0
737,N737,Tulane at S. Genois,S GENOIS ST & GRAVIER ST,29.966252,-90.100705,,,,,0
738,N738,Tulane at S. Clark,S CLARK ST & GRAVIER ST,29.965799,-90.099728,,,,,0
739,N739,Tulane at S. Jeff Davis,S JEFFERSON DAVIS PKWY & GRAVIER ST,29.965387,-90.098818,,,,,0
740,N740,Tulane at S. Lopez,S LOPEZ ST & GRAVIER ST,29.96417,-90.096172,,,,,0
741,N741,Tulane at S. Gayoso,S GAYOSO ST & GRAVIER ST,29.963388,-90.094481,,,,,0
742,N742,Tulane at S. White,S WHITE ST & GRAVIER ST,29.962533,-90.092573,,,,,0
743,N743,Tulane at S. Broad,TULANE AVE & S WHITE ST,29.961797,-90.090969,,,,,0
744,N744,Tulane at S. Dorgenois,S DORGENOIS ST & GRAVIER ST,29.961029,-90.089249,,,,,0
745,N745,Tulane at S. Tonti,S TONTI ST & BRADISH PL,29.960046,-90.087107,,,,,0
746,N746,Tulane at S. Galvez,S GALVEZ ST & GRAVIER ST,29.959199,-90.085232,,,,,0
747,N747,Tulane at S. Prieur,TULANE AVE & S JOHNSON ST,29.958253,-90.083152,,,,,0
